SubType,Rent,Rooms,Area_m2,Zip,Lat,Lon,Floor,Year_Built,is_renovated,Balcony,Elevator,Parking,View,Fireplace,Child_Friendly,CableTV,New_Building,Minergie,Wheelchair
FLAT,1765.0,4.0,74.0,4123,47.5496277,7.5569975,2.0,1996.0,0,1,0,1,0,0,0,1,0,0,0
FLAT,2350.0,4.5,118.0,4410,47.4765921,7.742892299999999,3.0,2003.0,1,0,1,1,0,0,0,1,0,0,0
FLAT,1870.0,4.5,79.0,4133,47.5184027602567,7.68603754313126,4.0,1955.0,0,0,0,0,1,0,0,0,0,0,0
FLAT,2670.0,4.5,105.0,4123,47.5557674,7.541147899999999,1.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1690.0,3.5,79.0,4123,47.5473814,7.554880399999999,1.0,1968.0,1,0,1,1,0,0,0,1,0,0,0
FLAT,2050.0,3.5,84.0,4133,47.5183138,7.6825101,2.0,2006.0,0,0,1,1,0,0,0,0,0,0,0
FLAT,2420.0,4.5,107.0,4246,47.4012855,7.514356399999999,1.0,2025.0,0,1,1,1,0,0,1,0,1,0,0
FLAT,2530.0,2.5,71.0,4103,47.5285024435825,7.57161106922598,3.0,2015.0,0,1,1,1,1,0,0,1,0,0,0
FLAT,2130.0,4.5,102.0,4414,47.5064609,7.7253426,0.0,1980.0,1,0,1,1,0,0,0,1,0,0,0
FLAT,1580.0,3.0,62.0,4142,47.5221897,7.616887999999999,2.0,1959.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,2300.0,5.5,116.0,4142,47.5239825230093,7.60928143823051,2.0,1996.0,0,0,0,1,0,0,0,1,0,0,0
FLAT,2490.0,4.5,110.0,4133,47.5252507834911,7.69699881217086,3.0,1996.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,1770.0,3.0,74.0,4132,47.52491269999999,7.661414799999999,6.0,1963.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1955.0,4.5,98.0,4450,47.46289443969727,7.815906047821045,2.0,1965.0,0,1,0,0,1,0,0,1,0,0,0
FLAT,2290.0,4.5,105.0,4414,47.50627189999999,7.7253814,1.0,1980.0,1,0,1,1,0,0,0,1,0,0,0
FLAT,2927.0,5.5,124.0,4102,47.53556740000001,7.5765555,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,3260.0,3.5,135.0,4103,47.5265208,7.5751246,1.0,2003.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,3890.0,4.5,165.0,4103,47.5264146327178,7.57442218407533,0.0,2003.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,2720.0,3.5,90.0,4133,47.5222985,7.6948498,20.0,2016.0,0,0,1,1,0,0,0,1,0,1,0
FLAT,1985.0,3.5,80.0,4246,47.4012855,7.514356399999999,2.0,2025.0,0,1,1,1,0,0,1,0,0,0,0
FLAT,2040.0,3.5,88.0,4144,47.4963105331491,7.61885077362635,2.0,1989.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,2010.0,3.5,78.0,4127,47.5471777,7.6279268,1.0,1970.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1950.0,4.5,95.0,4102,47.5398528,7.555674300000001,3.0,1996.0,1,0,1,1,0,0,0,1,0,0,0
FLAT,1940.0,4.0,83.0,4106,47.5048811,7.5502754,3.0,1969.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1950.0,3.5,80.0,4416,47.4518809348249,7.73973207905346,0.0,1996.0,0,1,1,1,1,0,0,1,1,0,1
FLAT,1840.0,3.5,89.0,4466,47.469,7.86989,4.0,2013.0,0,1,1,1,1,0,1,0,1,1,0
FLAT,2050.0,3.5,94.0,4415,47.4704989381511,7.76146692733797,0.0,2017.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1695.0,3.5,73.0,4132,47.5389793,7.6310321,6.0,1965.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1800.0,4.5,95.0,4410,47.4851002,7.7430072,2.0,1957.0,1,0,0,1,0,0,0,1,0,0,0
FLAT,1710.0,3.0,75.0,4147,47.4674207,7.594754699999999,2.0,1981.0,1,0,0,0,0,0,0,0,0,0,0
ROOF_FLAT,2400.0,4.0,118.0,4106,47.5002766,7.5499074,2.0,1996.0,1,1,0,1,1,0,1,1,0,0,0
FLAT,2710.0,3.5,94.0,4133,47.5256246267512,7.6947035242679,20.0,2017.0,0,0,1,1,0,0,1,1,1,0,0
FLAT,1700.0,2.5,68.0,4102,47.5364849,7.5760532,0.0,1994.0,0,1,0,1,0,0,1,1,0,0,1
DUPLEX,2240.0,3.5,92.0,4123,47.5491577,7.5576813,2.0,2005.0,0,1,1,1,0,0,1,1,0,0,0
FLAT,2800.0,6.0,186.0,4466,47.4688236,7.8769489,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1870.0,3.5,70.0,4147,47.4738422,7.597422,1.0,1974.0,0,1,1,1,0,0,0,0,0,0,0
FLAT,1880.0,2.5,97.0,4410,47.484631460266,7.73403441079001,1.0,1996.0,0,0,0,0,1,0,0,0,0,0,0
FLAT,1960.0,4.5,92.0,4450,47.4634037225607,7.80836704191582,2.0,1978.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1850.0,3.5,88.0,4132,47.5308202446818,7.62674648874122,6.0,1973.0,1,1,1,1,0,0,1,1,0,0,0
FLAT,1550.0,3.0,62.0,4402,47.5056549,7.7192735,2.0,1996.0,0,1,0,0,0,0,1,0,0,0,0
FLAT,1210.0,1.5,48.0,4123,47.5546200709579,7.54666754436667,6.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
DUPLEX,2990.0,4.5,109.0,4123,47.5503537354507,7.53574413302549,0.0,1988.0,0,1,0,1,0,0,1,1,0,0,0
FLAT,2190.0,4.0,92.0,4102,47.5436951,7.5707055,3.0,1961.0,0,1,0,0,1,0,0,0,0,0,0
DUPLEX,1995.0,5.0,126.0,4148,47.4591912,7.5896164,2.0,1996.0,0,1,0,0,0,1,1,0,0,0,0
FLAT,1920.0,2.5,72.0,4450,47.462185269595,7.81638424159807,1.0,2015.0,0,0,0,1,0,0,1,1,0,1,0
LOFT,2170.0,3.5,116.0,4410,47.4858303775731,7.73736532701412,4.0,1996.0,0,1,0,1,0,0,0,0,1,0,0
FLAT,1740.0,3.5,72.0,4123,47.5541843,7.5511487,7.0,1996.0,0,1,1,0,1,0,0,1,0,0,0
FLAT,2550.0,4.5,98.0,4410,47.4808936898625,7.749175392391,0.0,2017.0,0,1,1,0,1,0,0,0,0,0,1
FLAT,1670.0,3.5,72.0,4132,47.53286050000001,7.643320699999999,2.0,1996.0,0,1,0,0,1,0,0,1,0,0,0
FLAT,1580.0,2.5,60.0,4410,47.4798188516829,7.72975085914269,10.0,2020.0,0,1,1,1,1,0,0,1,0,0,0
FLAT,1720.0,4.0,78.0,4132,47.5266786,7.654982099999999,3.0,1966.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1570.0,4.0,84.0,4142,47.5119244,7.62073959999999,1.0,1996.0,1,0,0,0,0,0,1,1,0,0,0
FLAT,2660.0,4.5,120.0,4107,47.48199,7.54719,1.0,2016.0,0,1,1,1,1,0,1,1,0,0,1
FLAT,2136.0,3.5,90.0,4123,47.5453073249529,7.54412710946946,2.0,2009.0,0,0,1,1,0,0,0,1,0,0,0
FLAT,1600.0,3.5,74.0,4132,47.5262847730092,7.65242327273656,4.0,1969.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2295.0,4.5,100.0,4132,47.5383143,7.6251328,0.0,1981.0,1,1,1,1,0,0,0,1,0,0,0
FLAT,1820.0,4.0,82.0,4142,47.5241284,7.609269299999999,0.0,1996.0,0,1,0,1,0,0,0,1,0,0,0
FLAT,1935.0,2.5,66.0,4410,47.4816095947391,7.72253895386799,1.0,2023.0,0,1,1,1,1,0,0,1,0,1,1
FLAT,2285.0,4.5,86.0,4123,47.5594935903128,7.56064050983737,4.0,1973.0,1,0,1,1,0,0,0,1,0,0,0
FLAT,1600.0,3.5,72.0,4410,47.49683599999999,7.725874800000001,5.0,1973.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1850.0,2.5,89.0,4441,47.4583784867707,7.8289782848579,3.0,1982.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1920.0,3.0,82.0,4246,47.4015139,7.5151273,1.0,2025.0,0,1,1,1,0,0,0,0,1,0,0
FLAT,1750.0,3.5,73.0,4123,47.5469492,7.5553311,1.0,1968.0,1,0,1,1,0,0,0,1,0,0,0
FLAT,1550.0,3.0,68.0,4133,47.5332662,7.7088866,7.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2110.0,4.0,87.0,4127,47.5556000723857,7.63192646738724,17.0,1967.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,2140.0,4.5,93.0,4147,47.4786110704334,7.59861426070571,8.0,1982.0,1,1,1,0,1,0,0,0,0,0,0
FLAT,2570.0,3.5,84.0,4106,47.4942488027515,7.54938022971046,0.0,2018.0,0,1,1,0,0,0,0,0,0,0,1
FLAT,2361.0,3.5,92.0,4104,47.52048,7.5644611,0.0,1990.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2010.0,3.0,85.0,4410,47.4832244,7.7482903,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2190.0,3.5,89.0,4242,47.4194711112546,7.50579599845374,0.0,2013.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,2260.0,4.5,110.0,4415,47.477123856209,7.75437412979029,2.0,2020.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,2150.0,4.0,88.0,4133,47.5181610128111,7.68867616069438,3.0,1955.0,1,1,0,0,1,0,0,0,0,0,0
FLAT,1650.0,3.0,68.0,4133,47.5331116,7.7096163,5.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2785.0,3.5,99.0,4102,47.5434851179839,7.57475377668428,7.0,1979.0,1,1,0,1,1,0,0,1,0,0,0
FLAT,1907.0,3.5,80.0,4132,47.5304668248703,7.62381318736353,5.0,1973.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,2620.0,3.5,87.0,4133,47.5210216845228,7.69144120015787,10.0,2021.0,0,1,1,0,1,0,0,0,0,0,1
FLAT,2428.0,3.5,108.0,4123,47.5543205,7.5398697,3.0,1966.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,2130.0,4.0,87.0,4127,47.5573149019429,7.63169278660322,14.0,1967.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1880.0,3.0,82.0,4132,47.5253628,7.6611511,7.0,1963.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1920.0,4.5,107.0,4452,47.4666693,7.791135,1.0,1993.0,0,1,0,1,0,0,1,0,0,0,0
DUPLEX,1900.0,3.5,107.0,4147,47.4670519,7.5978375,3.0,1996.0,0,1,0,0,0,1,0,0,0,0,0
FLAT,2400.0,2.0,97.0,4144,47.4942970662342,7.61730276569831,3.0,2002.0,0,1,0,0,1,0,0,0,0,0,1
FLAT,2120.0,3.5,87.0,4414,47.5041904188319,7.72470840730191,10.0,1973.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,2550.0,4.5,112.0,4153,47.4988433,7.5987045,2.0,1955.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1820.0,3.5,75.0,4147,47.4786110704334,7.59861426070571,6.0,1982.0,1,1,1,0,0,0,0,0,0,0,0
FLAT,2040.0,4.5,119.0,4418,47.3975039681835,7.68804956149501,2.0,1998.0,0,0,0,1,0,0,1,1,0,0,0
FLAT,1495.0,3.0,60.0,4133,47.5223666253033,7.693722184103,3.0,1948.0,1,1,0,0,0,0,0,0,0,0,0
FLAT,1680.0,4.5,81.0,4133,47.5318535,7.7091716,4.0,1996.0,0,0,0,0,0,0,0,1,0,0,0
FLAT,1445.0,3.5,64.0,4133,47.5316363,7.7097548,5.0,1996.0,0,0,0,0,0,0,0,1,0,0,0
DUPLEX,1600.0,3.0,67.0,4132,47.52829819999999,7.6497169,3.0,1996.0,0,1,0,1,0,0,0,1,0,0,0
SINGLE_ROOM,430.0,1.0,16.0,4142,47.5225247107239,7.61642483490201,0.0,1996.0,0,0,1,1,0,0,1,0,0,0,0
FLAT,1400.0,2.5,90.0,4222,47.4441552,7.5486774,1.0,1893.0,1,1,0,1,1,0,1,0,0,0,0
FLAT,2090.0,3.5,122.0,4410,47.484631460266,7.73403441079001,4.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1900.0,2.5,68.0,4127,47.5484520766065,7.62841718795365,2.0,2021.0,0,1,0,1,0,0,1,1,1,0,0
FLAT,1995.0,4.5,128.0,4244,47.4267973,7.4762773,2.0,1994.0,0,1,0,1,1,0,1,1,0,0,0
FLAT,1425.0,2.0,54.0,4123,47.5531547,7.546204499999999,1.0,1996.0,0,1,0,1,1,0,0,0,0,0,0
FLAT,2290.0,4.5,114.0,4153,47.5021153772803,7.59369543438617,3.0,1996.0,0,1,1,1,0,0,0,0,0,0,0
FLAT,1740.0,3.0,76.0,4153,47.5022229706072,7.59630062894134,2.0,1996.0,0,1,0,1,0,0,1,1,0,0,0
FLAT,1904.0,4.5,92.0,4450,47.4632237,7.8089309,3.0,1978.0,1,1,0,0,0,0,0,0,0,0,0
FLAT,2370.0,4.5,121.0,4222,47.4375343141813,7.52634864107208,3.0,1651.0,1,0,0,1,1,0,0,0,0,0,0
FLAT,2570.0,4.5,135.0,4222,47.4375343141813,7.52634864107208,1.0,1651.0,1,0,0,1,1,0,0,0,0,0,0
FLAT,2360.0,3.5,92.0,4123,47.5503781,7.545039500000001,1.0,2014.0,0,1,1,1,1,0,1,0,0,0,1
SINGLE_HOUSE,2750.0,4.0,124.0,4124,47.5358945,7.4992377,0.0,1964.0,1,1,0,1,0,0,1,0,0,0,0
FLAT,3150.0,4.5,113.0,4127,47.544206055882384,7.626949492590351,1.0,2024.0,0,1,1,1,1,0,1,1,0,0,0
DUPLEX,2250.0,5.5,130.0,4104,47.5159136,7.5621271,2.0,1996.0,0,1,0,1,1,0,0,1,0,0,0
ROOF_FLAT,3200.0,4.5,131.0,4105,47.5084173,7.5347806,2.0,2014.0,1,1,1,1,1,0,1,1,0,0,0
FLAT,1680.0,3.0,72.0,4123,47.5537798,7.5509353,2.0,1996.0,0,1,0,0,0,0,0,1,0,0,0
FLAT,2300.0,5.0,124.0,4133,47.5197683,7.690934499999999,3.0,1933.0,0,1,1,1,1,0,1,1,0,0,0
FLAT,2690.0,3.5,98.0,4133,47.519254,7.699996099999999,0.0,1996.0,1,0,0,0,0,0,0,1,0,0,0
FLAT,1700.0,3.5,70.0,4123,47.5518247,7.554465,1.0,1996.0,0,0,0,1,0,0,0,0,0,0,0
FLAT,1980.0,4.5,93.0,4402,47.5046695,7.714076700000001,2.0,1996.0,0,1,0,1,1,0,1,1,0,0,0
ATTIC_FLAT,3550.0,5.5,175.0,4147,47.4681281,7.5934087,2.0,1996.0,0,1,1,1,1,0,0,1,0,0,0
ROW_HOUSE,3100.0,5.5,150.0,4147,47.4742563,7.5903527,0.0,1969.0,1,1,0,1,1,0,1,0,0,0,0
DUPLEX,2650.0,4.5,135.0,4223,47.4509251,7.518696400000001,0.0,2025.0,0,1,1,1,0,0,0,0,1,0,0
FLAT,1940.0,2.5,73.0,4410,47.48092059145687,7.749685485831477,3.0,2017.0,0,1,1,0,1,0,0,0,0,0,1
FLAT,2710.0,4.5,127.0,4104,47.5108476,7.5464382,1.0,2001.0,0,1,1,1,1,0,1,1,0,0,1
FLAT,1520.0,3.0,64.0,4142,47.5250091,7.6157518,1.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2815.0,4.5,104.0,4153,47.4936357402864,7.59789024097948,1.0,1996.0,0,0,1,0,0,0,0,0,0,0,0
ROW_HOUSE,2950.0,6.0,120.0,4106,47.5022858,7.547891700000001,0.0,1972.0,1,1,0,1,0,0,1,1,0,0,0
DUPLEX,3800.0,4.5,128.0,4102,47.5394469,7.573470899999999,2.0,2022.0,0,1,1,1,0,0,1,0,1,0,0
FLAT,1630.0,4.0,84.0,4103,47.52106475830078,7.569887161254883,1.0,1957.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,2690.0,4.5,102.0,4123,47.54012904936014,7.531239122486289,1.0,2008.0,0,1,1,1,0,0,0,0,0,0,0
FLAT,1690.0,3.0,75.0,4147,47.4674255,7.5949346,0.0,1981.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1750.0,3.5,73.0,4104,47.5179946,7.5672698,2.0,1983.0,1,1,1,0,1,0,0,0,0,0,0
FLAT,2130.0,4.0,88.0,4102,47.54327800000001,7.5736532,1.0,1965.0,0,1,0,0,1,0,0,0,0,0,1
FLAT,1840.0,3.5,74.0,4127,47.5520428,7.622656599999999,1.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2330.0,3.0,117.0,4127,47.5565503851162,7.62462453457419,7.0,1960.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1610.0,3.0,68.0,4133,47.5332662,7.7088866,6.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2214.0,3.5,93.0,4123,47.5429393,7.5446034,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1530.0,3.0,60.0,4153,47.5046055,7.5944871,2.0,1961.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,2040.0,2.5,72.0,4153,47.5124161093911,7.60064243386356,1.0,1996.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,1410.0,2.0,47.0,4414,47.5040328,7.725210099999999,4.0,1973.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,2470.0,3.5,95.0,4133,47.5215080000518,7.69595200273089,3.0,1996.0,0,0,1,0,0,0,0,0,0,0,0
FLAT,1490.0,2.0,56.0,4132,47.5349435,7.6349486,1.0,2025.0,1,0,1,0,0,0,0,0,1,0,0
FLAT,1840.0,2.5,71.0,4106,47.4994725,7.553608599999999,3.0,1996.0,0,1,1,0,0,0,0,0,0,0,0
FLAT,2140.0,3.5,90.0,4416,47.4483781798398,7.73551449890076,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2390.0,3.5,86.0,4132,47.530194039326,7.63970987814295,4.0,1996.0,0,0,1,0,0,0,0,0,0,0,0
FLAT,1635.0,3.5,72.0,4410,47.4777642,7.7418244,2.0,1984.0,0,0,0,0,0,0,0,1,0,0,0
FLAT,1195.0,3.0,63.0,4466,47.4703265659988,7.87817102790234,1.0,1963.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1740.0,1.5,70.0,4246,47.39894167938933,7.5120285496183214,3.0,2025.0,0,1,1,1,1,0,0,0,1,0,0
STUDIO,940.0,1.0,22.0,4434,47.42525607052123,7.777041735778464,1.0,1996.0,1,0,0,1,1,0,0,0,0,0,0
FLAT,2145.0,3.5,98.0,4133,47.5224103642469,7.69060563420773,0.0,1996.0,0,1,1,1,1,0,1,0,0,0,1
FLAT,1650.0,3.0,69.0,4123,47.5550053,7.5383963,1.0,1966.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,2699.0,4.5,112.0,4153,47.4988433,7.5987045,1.0,1955.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1680.0,3.5,60.0,4153,47.5054148816462,7.60265784948419,2.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
ROOF_FLAT,2100.0,3.5,73.0,4102,47.53915278179,7.5554263945224,0.0,1971.0,0,1,1,1,1,0,0,0,0,0,1
FLAT,1940.0,3.5,79.0,4123,47.5597448108017,7.55902149045806,3.0,1988.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2350.0,4.5,145.0,4492,47.445875,7.8876462,1.0,1996.0,0,1,0,1,0,0,0,0,0,0,0
FLAT,1870.0,2.5,62.0,4133,47.5222985,7.6948498,15.0,2016.0,0,1,1,1,1,0,0,1,0,1,0
FLAT,1710.0,3.0,73.0,4441,47.4583784867707,7.8289782848579,2.0,1982.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1980.0,4.5,84.0,4123,47.5572889,7.539370399999999,2.0,1978.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1770.0,3.5,80.0,4103,47.5213457,7.5705308,1.0,1958.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1975.0,4.5,80.0,4153,47.4947935,7.5941931,2.0,1968.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,1920.0,3.5,78.0,4132,47.5351614,7.633754199999999,2.0,1980.0,0,1,0,0,1,0,0,0,0,0,0
DUPLEX,2280.0,2.5,105.0,4147,47.4705113,7.599720100000001,3.0,1988.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,2040.0,3.0,75.0,4153,47.5056994,7.60341,3.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1740.0,3.0,63.0,4153,47.5057291,7.6032838,2.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,2140.0,4.0,80.0,4153,47.5057291,7.6032838,2.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1660.0,3.5,60.0,4153,47.50543594360352,7.602544784545898,1.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1584.0,3.0,60.0,4153,47.5044787,7.5951371,1.0,1961.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,2525.0,3.5,88.0,4102,47.5434851179839,7.57475377668428,2.0,1979.0,1,1,0,1,1,0,0,1,0,0,0
FLAT,2190.0,3.5,67.0,4132,47.5335739369775,7.64571250465487,3.0,2025.0,0,1,1,0,1,0,0,0,1,0,0
FLAT,2150.0,3.5,66.0,4132,47.5335739369775,7.64571250465487,1.0,2025.0,0,1,1,0,1,0,0,0,1,0,0
FLAT,2270.0,3.5,66.0,4132,47.5335739369775,7.64571250465487,4.0,2025.0,0,1,1,0,1,0,0,0,1,0,0
FLAT,1570.0,3.5,82.0,4436,47.3920019740292,7.74862138090347,0.0,1996.0,0,1,1,1,1,0,0,1,0,0,0
FLAT,1960.0,3.5,90.0,4123,47.5439334011096,7.54585657682442,0.0,2010.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1950.0,3.0,73.0,4123,47.5553022,7.538357,3.0,1966.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,2234.0,3.5,93.0,4123,47.5429725049441,7.54683415073747,2.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,2350.0,4.5,92.0,4416,47.4483781798398,7.73551449890076,1.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
ATTIC_FLAT,3450.0,4.5,151.0,4460,47.4669812214379,7.85565790209128,0.0,2021.0,0,0,1,0,1,0,1,0,0,0,0
FLAT,2090.0,3.5,97.0,4102,47.54069,7.57214,2.0,1996.0,0,1,0,1,0,0,0,1,0,0,0
FLAT,1950.0,4.5,157.0,4416,47.4568818,7.736450100000001,2.0,1996.0,0,1,1,0,0,0,1,0,0,0,0
FLAT,1888.0,3.5,75.0,4127,47.5517102074201,7.62838682586743,17.0,1961.0,0,1,1,0,1,0,0,0,0,0,0
DUPLEX,2260.0,3.5,89.0,4106,47.5015931,7.546246999999999,1.0,1997.0,0,0,0,0,0,0,0,0,0,0,0
SINGLE_HOUSE,4900.0,6.0,150.0,4153,47.5098715,7.5989719,0.0,1950.0,1,0,0,1,0,1,0,0,0,0,0
FLAT,1570.0,3.0,64.0,4142,47.5245873,7.615206,0.0,1996.0,0,0,0,0,0,0,0,0,0,0,0
FLAT,1650.0,2.5,88.0,4242,47.4182965,7.500680600000001,2.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1695.0,3.5,72.0,4410,47.4777341797945,7.74175837672245,2.0,1984.0,0,1,0,0,0,0,0,1,0,0,0
ROOF_FLAT,2650.0,5.0,124.0,4123,47.5539753,7.548448400000001,3.0,1965.0,1,1,0,0,0,0,0,0,0,0,0
FLAT,2390.0,4.5,116.0,4132,47.5328494,7.628646199999999,3.0,1981.0,1,0,0,0,0,0,0,0,0,0,0
DUPLEX,2360.0,2.5,120.0,4242,47.42326860000001,7.502064099999998,1.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1795.0,4.5,103.0,4132,47.5315196,7.6488399,2.0,1984.0,1,0,0,0,0,0,0,0,0,0,0
FLAT,2300.0,5.0,105.0,4147,47.4663445,7.600497799999999,1.0,1995.0,0,1,0,1,1,0,1,1,0,0,0
FLAT,1490.0,2.0,55.0,4132,47.5282662,7.652425699999999,2.0,1996.0,0,0,0,1,0,0,0,0,0,0,0
FLAT,1620.0,2.0,62.0,4102,47.5391879,7.571889700000001,2.0,1985.0,0,0,1,0,0,0,0,0,0,0,0
FLAT,2010.0,4.0,95.0,4411,47.4606813,7.7187391,1.0,1996.0,0,1,0,0,1,1,0,1,0,0,0
ROOF_FLAT,1590.0,2.5,100.0,4203,47.439742,7.5866491,2.0,1996.0,0,1,0,1,1,0,1,0,0,0,0
FLAT,1890.0,3.5,103.0,4410,47.4842932242955,7.73443269961164,0.0,1996.0,0,1,1,0,1,0,0,1,0,0,0
FLAT,3150.0,3.5,104.0,4103,47.5301451745017,7.58509987406485,0.0,2008.0,0,1,0,1,1,0,1,1,0,0,0
FLAT,1800.0,4.0,76.0,4104,47.51159,7.559794,1.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1690.0,3.5,95.0,4436,47.3952858,7.7492896,1.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,1550.0,4.0,83.0,4142,47.5228709345951,7.61653293864611,1.0,1996.0,0,0,0,1,0,0,1,0,0,0,0
FLAT,1325.0,3.5,64.0,4133,47.5316808,7.709941,2.0,1996.0,0,1,0,0,0,0,0,1,0,0,0
FLAT,1300.0,2.0,63.0,4460,47.465818,7.8554374,1.0,1924.0,0,0,0,0,1,0,0,0,0,0,0
FLAT,2250.0,3.5,90.0,4133,47.5218863583958,7.69672055725885,2.0,1996.0,0,0,1,0,0,0,0,0,0,0,0
FLAT,1940.0,3.5,93.0,4147,47.4670385131176,7.59830597576507,3.0,1996.0,0,0,1,0,0,0,0,0,0,0,0
FLAT,1490.0,3.5,64.0,4133,47.5321674,7.7095451,9.0,1996.0,0,0,0,0,0,0,0,1,0,0,0
ATTIC_FLAT,2025.0,2.5,71.0,4102,47.5368259305172,7.57575230586049,4.0,2007.0,0,1,1,1,0,0,1,1,1,0,0
FLAT,1590.0,4.0,80.0,4242,47.4214692615314,7.50351940339468,2.0,1965.0,0,1,0,1,0,0,1,0,0,0,0
FLAT,1485.0,4.5,76.0,4410,47.4894879,7.7185238,2.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1700.0,2.5,80.0,4147,47.4670385131176,7.59830597576507,2.0,1996.0,0,1,1,0,1,0,0,0,0,0,0
FLAT,1700.0,3.5,80.0,4410,47.4936898,7.7215583,1.0,1996.0,0,1,0,0,0,0,0,0,0,0,0
FLAT,3710.0,4.5,134.0,4102,47.5395561729318,7.57240977453653,2.0,2009.0,1,1,1,0,0,0,0,0,0,0,0
DUPLEX,2570.0,3.5,94.0,4452,47.4666569,7.7901358,2.0,2025.0,0,0,0,1,1,0,1,0,1,0,0
FLAT,1395.0,3.0,60.0,4133,47.52240949999999,7.693456200000001,1.0,1948.0,1,1,1,0,0,0,0,0,0,0,0
FLAT,1680.0,3.5,102.0,4222,47.4441552,7.5486774,0.0,1893.0,1,1,0,1,1,0,1,0,0,0,0
FLAT,1630.0,3.5,75.0,4410,47.4778630756328,7.74674178288244,1.0,1987.0,0,0,0,1,0,0,1,1,0,0,0
DUPLEX,2170.0,4.5,116.0,4242,47.4176632,7.500638299999999,2.0,1996.0,0,1,0,0,1,0,0,0,0,0,0
FLAT,1850.0,3.0,75.0,4153,47.5022229706072,7.59630062894134,5.0,1996.0,0,1,0,1,0,0,1,1,0,0,0
